Year,Month,Day,Percentage
2008,7,25,0.013411051
2008,7,26,0.007477869
2008,7,27,0.04391942
2008,7,28,0.016903153
2008,7,29,0.011089682
2008,7,30,0.009615385
2008,7,31,0.020127522
2008,8,1,0.012851635
2008,8,2,0.028281042
2008,8,3,0.015280136
2008,8,4,0.041857798
2008,8,5,0.03552045
2008,8,6,0.011438458
2008,8,7,0.015340501
2008,8,8,0.016576955
2008,8,9,0.004201913
2008,8,10,0.038597893
2008,8,11,0.038123026
2008,8,12,0.008007765
2008,8,13,0.006399769
2008,8,14,0.021079298
2008,8,15,0.034730826
2008,8,16,0.00867764
2008,8,17,0.006259781
2008,8,18,0.008206162
2008,8,19,0.027708061
2008,8,20,0.011287129
2008,8,21,0.012506107
2008,8,22,0.012034691
2008,8,23,0.009020928
2008,8,24,0.005616517
2008,8,25,0.014031805
2008,8,26,0.01581188
2008,8,27,0.007506005
2008,8,28,0.0054655573
2008,8,29,0.0061879973
2008,8,30,0.0034251001
2008,8,31,0.005981585
2008,9,1,0.02671655
2008,9,2,0.020784741
2008,9,3,0.01601794
2008,9,4,0.017298665
2008,9,5,0.012197046
2008,9,6,0.024448542
2008,9,7,0.005042017
2008,9,8,0.00896314
2008,9,9,0.03018409
2008,9,10,0.0052012787
2008,9,11,0.004233924
2008,9,12,0.06117932
2008,9,13,0.09188782
2008,9,14,0.089628465
2008,9,15,0.03616185
2008,9,16,0.014784053
2008,9,17,0.014206702
2008,9,18,0.011707368
2008,9,19,0.0037478886
2008,9,20,0.0060402225
2008,9,21,0.0063579585
2008,9,22,0.0048355386
2008,9,23,0.0042645102
2008,9,24,0.0040154103
2008,9,25,0.005250318
2008,9,26,0.017424362
2008,9,27,0.004536706
2008,9,28,0.003771673
2008,9,29,0.0051017697
2008,9,30,0.0058220127
2008,10,1,0.005466273
2008,10,2,0.0045795836
2008,10,3,0.0038724737
2008,10,4,0.0030288429
2008,10,5,0.0032796154
2008,10,6,0.004694084
2008,10,7,0.0053748544
2008,10,8,0.0067318133
2008,10,9,0.0053583747
2008,10,10,0.0037601949
2008,10,11,0.0032948928
2008,10,12,0.0037806116
2008,10,13,0.0034576308
2008,10,14,0.004370436
2008,10,15,0.009401663
2008,10,16,0.0044595455
2008,10,17,0.004344601
2008,10,18,0.0030282175
2008,10,19,0.002034358
2008,10,20,0.0042555453
2008,10,21,0.0050989306
2008,10,22,0.00804042
2008,10,23,0.0038186158
2008,10,24,0.0053973966
2008,10,25,0.010864333
2008,10,26,0.005426488
2008,10,27,0.008729905
2008,10,28,0.021964613
2008,10,29,0.009467842
2008,10,30,0.0068070623
2008,10,31,0.00647126
2008,11,1,0.0050688405
2008,11,2,0.0036813344
2008,11,3,0.00811479
2008,11,4,0.010138147
2008,11,5,0.006127585
2008,11,6,0.018209083
2008,11,7,0.007008346
2008,11,8,0.005980781
2008,11,9,0.005107311
2008,11,10,0.010595385
2008,11,11,0.010318479
2008,11,12,0.010180624
2008,11,13,0.013407702
2008,11,14,0.020404885
2008,11,15,0.011246549
2008,11,16,0.0051143547
2008,11,17,0.0066178846
2008,11,18,0.008536041
2008,11,19,0.007780822
2008,11,20,0.007895439
2008,11,21,0.006385696
2008,11,22,0.004784689
2008,11,23,0.004844961
2008,11,24,0.008791448
2008,11,25,0.0056873057
2008,11,26,0.002386635
2008,11,27,0.0023317789
2008,11,28,0.0025823563
2008,11,29,0.0052239704
2008,11,30,0.02486707
2008,12,1,0.024580177
2008,12,2,0.0077617527
2008,12,3,0.014595704
2008,12,4,0.009427793
2008,12,5,0.008747623
2008,12,6,0.0047091413
2008,12,7,0.0077120825
2008,12,8,0.015081143
2008,12,9,0.028522728
2008,12,10,0.03767372
2008,12,11,0.037111606
2008,12,12,0.016112408
2008,12,13,0.008714296
2008,12,14,0.012020774
2008,12,15,0.031555384
2008,12,16,0.057852644
2008,12,17,0.048267193
2008,12,18,0.052011095
2008,12,19,0.110951774
2008,12,20,0.04569561
2008,12,21,0.100084625
2008,12,22,0.048754353
2008,12,23,0.046584018
2008,12,24,0.01952434
2008,12,25,0.013997907
2008,12,26,0.065450646
2008,12,27,0.047489904
2008,12,28,0.015709765
2008,12,29,0.0074433656
2008,12,30,0.015373827
2008,12,31,0.03517907
